transaction_id,amount,hour,state,device,sender_id,receiver_id,fraud_flag
txn_043987,214.1715751196481,21,Punjab,iOS,user_0454,user_0423,0
txn_027690,1029.3489959208516,21,Rajasthan,iOS,user_0368,user_0228,0
txn_010190,796.2691557811228,9,Gujarat,iOS,user_0086,user_0297,0
txn_035335,824.3557157207385,9,Delhi,iOS,user_0458,user_0392,0
txn_038086,2234.7470177753744,20,UP,Android,user_0145,user_0364,0
txn_030823,866.7346395036927,18,Bihar,iOS,user_0103,user_0123,0
txn_001902,1145.002453462099,10,Punjab,iOS,user_0141,user_0074,0
txn_048588,9895.353866352814,4,Bihar,Web,user_0030,user_0497,1
txn_024102,38.12627762059632,13,Tamil Nadu,iOS,user_0198,user_0433,0
txn_036527,59.904341254569836,12,Rajasthan,Android,user_0175,user_0439,0
txn_016347,12.933099612130919,10,West Bengal,Android,user_0462,user_0391,0
txn_028767,323.53601980933763,17,West Bengal,iOS,user_0290,user_0363,0
txn_006047,564.4023235968511,8,UP,Android,user_0146,user_0023,0
txn_018996,206.45523660430962,16,Bihar,iOS,user_0380,user_0248,0
txn_035725,1169.4947814443508,13,West Bengal,iOS,user_0206,user_0186,0
txn_019310,1394.073044708226,14,Delhi,Android,user_0128,user_0478,0
txn_042567,2843.327250684757,18,Karnataka,Android,user_0280,user_0392,0
txn_041394,55.35381614909676,17,Maharashtra,Android,user_0315,user_0332,0
txn_006907,1295.2430088441015,19,Delhi,iOS,user_0038,user_0168,0
txn_009751,90.07082733225745,11,Gujarat,Android,user_0032,user_0097,0
txn_045018,154.99266986704953,10,Maharashtra,iOS,user_0483,user_0131,0
txn_012312,346.1288268196634,13,Rajasthan,iOS,user_0463,user_0288,0
txn_018130,546.7039486075074,17,Delhi,Android,user_0123,user_0077,0
txn_009114,315.48975148321585,11,Tamil Nadu,Android,user_0034,user_0180,0
txn_028457,24.720875557898307,20,Punjab,iOS,user_0277,user_0383,0
txn_000944,184.96202200362868,19,Maharashtra,Android,user_0404,user_0371,0
txn_031481,2381.64201945175,10,Punjab,Android,user_0463,user_0498,0
txn_027399,414.2316144351701,11,Bihar,Android,user_0342,user_0497,0
txn_047088,18217.855323762375,22,UP,Web,user_0001,user_0461,1
txn_027579,15.318842939709862,12,Delhi,Android,user_0206,user_0255,0
txn_006984,1478.8391562950897,12,Punjab,iOS,user_0058,user_0088,0
txn_042926,1397.2126807688817,19,Karnataka,iOS,user_0116,user_0368,0
txn_028214,30.697532995802092,12,Gujarat,iOS,user_0324,user_0371,0
txn_008062,2375.3358544585367,14,Karnataka,Android,user_0172,user_0457,0
txn_043348,994.6846819085536,20,Bihar,Android,user_0234,user_0387,0
txn_040136,193.7551406188311,16,UP,Android,user_0316,user_0135,0
txn_026058,3089.2831996692744,21,Tamil Nadu,iOS,user_0006,user_0055,0
txn_008559,1409.1988258381057,19,Karnataka,Android,user_0446,user_0236,0
txn_032911,975.9191387321719,8,Bihar,Android,user_0353,user_0212,0
txn_037883,217.43698439333136,10,Karnataka,iOS,user_0290,user_0010,0
txn_041330,1245.4503238749232,11,Tamil Nadu,Android,user_0494,user_0333,0
txn_013786,987.8861377623684,20,Tamil Nadu,Android,user_0127,user_0251,0
txn_034986,147.8216938598562,14,Delhi,Android,user_0465,user_0358,0
txn_037081,198.4424367749006,18,Gujarat,iOS,user_0037,user_0399,0
txn_022658,99.00760520494002,9,West Bengal,Android,user_0242,user_0398,0
txn_037367,485.2211574781836,8,West Bengal,iOS,user_0239,user_0108,0
txn_027066,761.1177708846035,18,Rajasthan,iOS,user_0170,user_0078,0
txn_010204,139.1303428075636,11,Gujarat,iOS,user_0194,user_0019,0
txn_010807,372.6826554925013,18,Gujarat,iOS,user_0329,user_0060,0
txn_047726,21112.766359129862,0,UP,Web,user_0026,user_0481,1
txn_006765,1889.5012035542122,15,Gujarat,iOS,user_0080,user_0006,0
txn_031813,167.29291443373705,11,Punjab,iOS,user_0074,user_0325,0
txn_035713,1003.7865351278441,14,Tamil Nadu,iOS,user_0110,user_0460,0
txn_025669,542.6252323328281,13,Gujarat,iOS,user_0250,user_0052,0
txn_003188,1410.79700078167,14,UP,Android,user_0263,user_0451,0
txn_039911,190.2324719084806,13,Rajasthan,Android,user_0211,user_0360,0
txn_008031,822.2464338553191,11,Delhi,Android,user_0454,user_0297,0
txn_024796,1763.89934691801,11,Rajasthan,Android,user_0369,user_0032,0
txn_021380,148.05629884937116,17,Maharashtra,Android,user_0193,user_0061,0
txn_030436,197.21554785063267,11,Delhi,iOS,user_0442,user_0423,0
txn_016568,4529.054834526536,12,Punjab,Android,user_0102,user_0113,0
txn_037996,881.5913830517429,13,West Bengal,Android,user_0203,user_0206,0
txn_036394,1088.9487744668133,18,Tamil Nadu,Android,user_0101,user_0449,0
txn_039807,80.88384823043899,14,West Bengal,Android,user_0158,user_0434,0
txn_047637,2461.249393241686,23,UP,Web,user_0022,user_0466,1
txn_026926,389.40315275593514,11,Bihar,iOS,user_0268,user_0317,0
txn_013733,1244.998269409697,19,UP,Android,user_0190,user_0444,0
txn_013965,1026.2029610851152,11,Punjab,iOS,user_0494,user_0314,0
txn_047466,2999.6822886182586,0,UP,Web,user_0017,user_0473,1
txn_041158,210.37953348123642,17,Karnataka,Android,user_0340,user_0062,0
txn_009797,829.2892402971543,8,Rajasthan,Android,user_0320,user_0218,0
txn_025717,430.54718954032,12,Tamil Nadu,Android,user_0048,user_0083,0
txn_034010,78.13358332988052,10,Bihar,Android,user_0249,user_0004,0
txn_022402,617.9352897887763,18,Rajasthan,Android,user_0161,user_0130,0
txn_049866,6674.831030795906,2,Bihar,Web,user_0002,user_0486,1
txn_008463,1301.8443799928416,11,Karnataka,Android,user_0009,user_0089,0
txn_003925,20.885961389498554,11,Maharashtra,iOS,user_0124,user_0154,0
txn_027738,470.2166100981846,9,Maharashtra,Android,user_0450,user_0176,0
txn_046121,7.150587155909332,9,Bihar,iOS,user_0173,user_0422,0
txn_008730,154.9544912792842,10,Tamil Nadu,Android,user_0405,user_0430,0
txn_021946,2148.2210581839654,19,Punjab,Android,user_0225,user_0335,0
txn_001360,1947.6447516188791,13,Maharashtra,Android,user_0180,user_0202,0
txn_005950,126.82930760004392,12,Punjab,Android,user_0223,user_0288,0
txn_043747,1175.6768932814928,15,Tamil Nadu,iOS,user_0274,user_0139,0
txn_008884,1330.4098392205913,10,Delhi,iOS,user_0338,user_0138,0
txn_004905,141.09820000992443,18,Maharashtra,Android,user_0103,user_0027,0
txn_015256,1222.2434189821324,10,Gujarat,iOS,user_0032,user_0325,0
txn_048434,705.752950193203,23,UP,Android,user_0016,user_0483,1
txn_035109,83.10907425151196,21,UP,iOS,user_0018,user_0379,0
txn_019748,2832.150996064912,15,Punjab,Android,user_0167,user_0208,0
txn_039597,1497.224436170311,12,Tamil Nadu,iOS,user_0186,user_0175,0
txn_038875,100.9334823295143,9,Gujarat,Android,user_0233,user_0244,0
txn_047053,3302.54575956535,4,UP,Web,user_0009,user_0484,1
txn_000528,46.421571075868975,18,Gujarat,iOS,user_0400,user_0116,0
txn_043868,511.92420979992414,12,Tamil Nadu,Android,user_0099,user_0188,0
txn_002369,1045.0214708491667,21,Maharashtra,Android,user_0157,user_0263,0
txn_012569,111.58378702453842,11,Punjab,Android,user_0290,user_0458,0
txn_013412,30.307125319214546,11,Gujarat,Android,user_0151,user_0248,0
txn_035399,1987.2863026231598,8,West Bengal,Android,user_0266,user_0108,0
txn_011226,970.2147147517416,18,Delhi,Android,user_0290,user_0347,0
txn_031770,1246.0021919365079,11,Delhi,iOS,user_0163,user_0343,0
txn_007715,2465.583806783679,9,Punjab,Android,user_0370,user_0305,0
txn_005024,2129.2982936898206,13,Tamil Nadu,Android,user_0416,user_0214,0
txn_038818,258.4191670524842,11,Tamil Nadu,Android,user_0278,user_0436,0
txn_033071,151.4760286437305,9,West Bengal,iOS,user_0344,user_0162,0
txn_036930,287.0047793660764,10,Bihar,iOS,user_0177,user_0102,0
txn_039929,348.85941811597354,9,Maharashtra,Android,user_0022,user_0422,0
txn_037304,654.3101907747159,10,UP,Android,user_0390,user_0048,0
txn_004597,211.4065239344945,18,West Bengal,Android,user_0458,user_0115,0
txn_038980,573.2323977873818,12,West Bengal,Android,user_0343,user_0498,0
txn_009470,500.4436494400095,13,West Bengal,iOS,user_0070,user_0404,0
txn_020593,915.4507702129719,11,Bihar,Android,user_0147,user_0231,0
txn_019171,1858.1330567087675,9,Delhi,iOS,user_0382,user_0037,0
txn_041567,972.857437121467,19,Karnataka,iOS,user_0237,user_0226,0
txn_021507,940.7727658680453,19,Karnataka,iOS,user_0221,user_0354,0
txn_010652,1488.508734040118,20,Gujarat,Android,user_0022,user_0368,0
txn_044869,233.03138037953502,10,Bihar,iOS,user_0481,user_0179,0
txn_040006,235.99099189499825,15,UP,Android,user_0410,user_0134,0
txn_042573,970.5600669189478,15,Gujarat,iOS,user_0382,user_0042,0
txn_016740,581.9566083427545,16,Karnataka,iOS,user_0353,user_0088,0
txn_049639,15972.758556799987,1,UP,Web,user_0046,user_0482,1
txn_039572,2025.4419255766265,13,Bihar,iOS,user_0227,user_0175,0
txn_003909,314.68441635198946,20,UP,iOS,user_0244,user_0108,0
txn_049052,5990.477673610076,0,Bihar,Web,user_0042,user_0471,1
txn_018704,36.92647017867166,8,Delhi,Android,user_0126,user_0420,0
txn_019703,772.2830049193035,9,Punjab,Android,user_0027,user_0046,0
txn_015919,1206.4158702650968,12,UP,Android,user_0318,user_0044,0
txn_002019,872.0147046661516,18,Maharashtra,iOS,user_0169,user_0369,0
txn_045808,483.0905619028883,18,West Bengal,Android,user_0453,user_0441,0
txn_000567,460.25565026274495,20,Maharashtra,iOS,user_0364,user_0181,0
txn_045742,1187.3064429718122,15,Bihar,iOS,user_0294,user_0323,0
txn_048446,603.6705472559835,4,Bihar,Web,user_0045,user_0482,1
txn_048069,3429.0481467474974,23,UP,Android,user_0027,user_0470,1
txn_004486,20.417622921914177,11,UP,iOS,user_0333,user_0268,0
txn_014404,603.2747424760829,11,Rajasthan,Android,user_0170,user_0168,0
txn_030279,63.36695204427292,17,Maharashtra,iOS,user_0222,user_0401,0
txn_040612,451.9422646023268,19,Gujarat,iOS,user_0035,user_0112,0
txn_023871,1527.7005490515432,9,West Bengal,iOS,user_0062,user_0471,0
txn_043555,1455.7050311303053,10,Karnataka,Android,user_0442,user_0374,0
txn_044106,1297.4355693982516,20,Rajasthan,Android,user_0472,user_0490,0
txn_035338,173.96317258852963,9,Punjab,Android,user_0312,user_0108,0
txn_025298,325.3619696685207,21,UP,Android,user_0391,user_0466,0
txn_025551,94.02882385162468,12,UP,Android,user_0210,user_0209,0
txn_011278,1357.5025428057784,8,Maharashtra,Android,user_0353,user_0456,0
txn_013526,1422.9234484787783,9,UP,iOS,user_0020,user_0406,0
txn_028133,4653.499310951437,17,UP,Android,user_0328,user_0358,0
txn_047058,2237.4071674607185,2,Bihar,Web,user_0046,user_0453,1
txn_011802,374.0395121791651,15,UP,Android,user_0386,user_0340,0
txn_024146,997.9295631377868,19,Rajasthan,iOS,user_0323,user_0469,0
txn_015909,226.17231372882912,13,Bihar,Android,user_0147,user_0054,0
txn_036051,704.1291524173174,12,Rajasthan,Android,user_0442,user_0229,0
txn_007257,35.898391291463405,8,Karnataka,Android,user_0018,user_0465,0
txn_041753,312.53180700168446,20,Gujarat,iOS,user_0372,user_0143,0
txn_006574,64.86305261100502,17,Tamil Nadu,iOS,user_0168,user_0065,0
txn_032668,197.4956717972084,20,Bihar,Android,user_0417,user_0395,0
txn_007803,302.922316573486,8,Karnataka,Android,user_0297,user_0411,0
txn_024686,481.6875871340339,11,West Bengal,iOS,user_0489,user_0496,0
txn_002526,189.29207298899883,12,West Bengal,Android,user_0467,user_0045,0
txn_024187,954.3390212834171,12,Gujarat,Android,user_0271,user_0210,0
txn_028391,3.733162032189235,13,Gujarat,Android,user_0169,user_0060,0
txn_031704,588.8169368579394,11,West Bengal,Android,user_0464,user_0229,0
txn_032269,522.135300958351,12,UP,iOS,user_0309,user_0267,0
txn_032926,1731.9698662259402,12,Maharashtra,Android,user_0401,user_0484,0
txn_046395,828.6639375304898,8,Rajasthan,Android,user_0187,user_0452,0
txn_034828,1777.1202683738186,14,Gujarat,Android,user_0355,user_0064,0
txn_033649,218.92514265641535,8,Bihar,Android,user_0146,user_0256,0
txn_014063,513.4936300889643,11,Tamil Nadu,iOS,user_0065,user_0303,0
txn_027883,1234.1660991109516,13,Bihar,Android,user_0000,user_0072,0
txn_033044,1484.859471530255,17,Rajasthan,iOS,user_0233,user_0355,0
txn_000666,225.84547951611276,17,Bihar,Android,user_0424,user_0243,0
txn_015739,447.10206716932106,11,Tamil Nadu,Android,user_0473,user_0234,0
txn_021343,705.0485024863457,15,Maharashtra,iOS,user_0406,user_0140,0
txn_023434,431.41643600616567,12,Gujarat,Android,user_0453,user_0130,0
txn_024709,1272.8006532406923,21,Rajasthan,iOS,user_0201,user_0198,0
txn_006762,143.3621850469432,19,West Bengal,iOS,user_0329,user_0358,0
txn_006615,1043.0166374035196,21,Gujarat,Android,user_0116,user_0112,0
txn_022441,482.82861273827285,10,West Bengal,Android,user_0284,user_0145,0
txn_037570,1466.0273960168456,12,Maharashtra,Android,user_0138,user_0405,0
txn_041481,1145.589260550154,20,Tamil Nadu,iOS,user_0318,user_0490,0
txn_006299,298.6062595716879,21,Tamil Nadu,iOS,user_0476,user_0175,0
txn_004179,291.9315592961318,19,Bihar,Android,user_0257,user_0047,0
txn_022889,986.341206779434,16,Karnataka,iOS,user_0284,user_0385,0
txn_001832,698.6284016358803,15,Gujarat,Android,user_0282,user_0354,0
txn_037884,76.64558033062622,12,Delhi,Android,user_0361,user_0451,0
txn_040716,205.63611120232736,10,Gujarat,Android,user_0145,user_0096,0
txn_011519,1542.4217513676485,13,Karnataka,Android,user_0098,user_0419,0
txn_002058,842.0858674512468,19,Delhi,Android,user_0227,user_0325,0
txn_044994,1915.1541493986329,21,Rajasthan,iOS,user_0020,user_0157,0
txn_029674,249.46575119649643,8,Karnataka,Android,user_0311,user_0131,0
txn_036533,366.80938165516903,19,Gujarat,Android,user_0383,user_0192,0
txn_021303,1280.8311611827535,21,Punjab,iOS,user_0460,user_0244,0
txn_044508,674.9620888598025,14,West Bengal,Android,user_0134,user_0321,0
txn_014690,1414.7479477261784,10,West Bengal,Android,user_0253,user_0345,0
txn_029986,792.4680730303426,16,Rajasthan,iOS,user_0156,user_0019,0
txn_012823,755.7816537235983,10,Tamil Nadu,Android,user_0160,user_0031,0
txn_027621,835.1153201332842,15,UP,iOS,user_0435,user_0107,0
txn_017866,68.12537276544417,18,Maharashtra,Android,user_0027,user_0123,0
txn_048036,549.4047028838718,1,Bihar,Android,user_0015,user_0452,1
txn_014732,140.01413453032993,21,UP,iOS,user_0346,user_0329,0
txn_023016,1229.2470770582831,18,Bihar,Android,user_0417,user_0267,0
txn_038257,264.226425446486,16,Gujarat,iOS,user_0234,user_0109,0
txn_040073,1385.0805101550786,20,Bihar,Android,user_0014,user_0054,0
txn_013397,524.7846930648435,15,Karnataka,iOS,user_0047,user_0340,0
txn_007549,973.7455078588827,19,Gujarat,Android,user_0442,user_0106,0
txn_024945,2545.808906633939,19,Punjab,Android,user_0349,user_0275,0
txn_018932,553.8177486080338,10,Bihar,Android,user_0316,user_0473,0
txn_049296,2162.0695261688547,3,Bihar,Web,user_0014,user_0453,1
txn_000642,190.04554849890388,10,Rajasthan,Android,user_0367,user_0271,0
txn_049382,3995.671473145859,23,UP,Web,user_0018,user_0464,1
txn_048651,2191.859746908077,4,UP,Android,user_0034,user_0471,1
txn_019853,603.7850644834614,21,Karnataka,Android,user_0493,user_0142,0
txn_011043,996.9311120350814,13,West Bengal,iOS,user_0227,user_0317,0
txn_038058,2143.118644462002,14,Tamil Nadu,iOS,user_0126,user_0323,0
txn_020448,568.7580548778132,16,Tamil Nadu,Android,user_0170,user_0056,0
txn_004781,165.74162820093485,9,Punjab,Android,user_0350,user_0176,0
txn_018242,16.70263539503337,15,West Bengal,Android,user_0475,user_0024,0
txn_006579,673.1718819793451,20,Maharashtra,Android,user_0264,user_0364,0
txn_045090,333.74204464301897,14,West Bengal,Android,user_0378,user_0437,0
txn_036491,910.7287708190224,20,Tamil Nadu,Android,user_0372,user_0162,0
txn_034168,1051.4946999838685,14,Gujarat,Android,user_0396,user_0059,0
txn_019739,379.37522383975687,14,Karnataka,iOS,user_0088,user_0102,0
txn_033289,240.80470316532674,20,Gujarat,iOS,user_0473,user_0136,0
txn_024243,212.2064927433927,15,Karnataka,iOS,user_0246,user_0439,0
txn_004030,890.0168353609886,9,Punjab,iOS,user_0067,user_0315,0
txn_013027,179.36651027945078,11,Gujarat,Android,user_0232,user_0015,0
txn_049840,9969.422148691227,2,Bihar,Android,user_0049,user_0495,1
txn_049591,2258.853310362723,1,Bihar,Web,user_0025,user_0474,1
txn_013056,256.7955299817781,12,Maharashtra,iOS,user_0153,user_0400,0
txn_010060,238.8953779981089,15,Maharashtra,iOS,user_0365,user_0070,0
txn_036776,1211.2191461379439,20,Maharashtra,iOS,user_0136,user_0482,0
txn_039690,337.57552565125457,8,West Bengal,iOS,user_0062,user_0146,0
txn_012812,282.81488516695003,18,UP,iOS,user_0432,user_0491,0
txn_039440,1277.698406678587,8,Maharashtra,iOS,user_0335,user_0261,0
txn_014455,371.62846395141526,19,Rajasthan,iOS,user_0446,user_0360,0
txn_045583,78.32142755473136,13,Rajasthan,iOS,user_0182,user_0157,0
txn_048719,2803.7518960861225,0,UP,Android,user_0038,user_0486,1
txn_033909,900.0257240495393,13,Punjab,iOS,user_0336,user_0280,0
txn_017256,18.658123554432755,12,Punjab,iOS,user_0292,user_0217,0
txn_009630,137.80897781357774,9,Rajasthan,Android,user_0106,user_0429,0
txn_006336,147.36578278883044,21,Bihar,iOS,user_0419,user_0205,0
txn_045263,349.8291491834496,19,UP,Android,user_0312,user_0007,0
txn_004231,650.3821960066556,15,Rajasthan,iOS,user_0186,user_0404,0
txn_022959,289.89033009713773,19,UP,Android,user_0438,user_0085,0
txn_000306,581.032895384285,21,West Bengal,Android,user_0184,user_0144,0
txn_009945,233.88881853087585,17,Gujarat,iOS,user_0189,user_0236,0
txn_018660,170.15363693947322,20,Karnataka,Android,user_0483,user_0158,0
txn_048663,11654.335639195746,4,UP,Web,user_0011,user_0486,1
txn_019479,1611.863962742824,9,Maharashtra,Android,user_0081,user_0023,0
txn_001924,1264.6699904886366,21,Gujarat,iOS,user_0142,user_0383,0
txn_020102,294.9855423891643,10,Rajasthan,Android,user_0199,user_0278,0
txn_046421,943.3750732156547,15,West Bengal,Android,user_0050,user_0063,0
txn_031098,766.6274948958518,11,Karnataka,Android,user_0263,user_0039,0
txn_024016,161.9435272367555,16,Rajasthan,iOS,user_0085,user_0027,0
txn_049366,4994.989113883131,4,UP,Web,user_0037,user_0482,1
txn_022203,1445.5457148084809,14,Punjab,iOS,user_0227,user_0497,0
txn_027920,178.97043205910418,11,West Bengal,Android,user_0461,user_0035,0
txn_037966,542.3344282280189,21,Gujarat,Android,user_0275,user_0081,0
txn_004301,2244.997007974314,18,West Bengal,Android,user_0247,user_0368,0
txn_020754,563.903689145124,9,Gujarat,iOS,user_0211,user_0375,0
txn_028109,24.718806636698847,14,Delhi,Android,user_0472,user_0332,0
txn_043146,259.759377767561,16,Bihar,iOS,user_0247,user_0489,0
txn_039409,749.7306145280072,14,Rajasthan,iOS,user_0107,user_0212,0
txn_022320,508.6047865639889,9,Delhi,iOS,user_0136,user_0042,0
txn_010456,232.05561968920253,13,Karnataka,Android,user_0074,user_0099,0
txn_000260,763.6245724141742,10,West Bengal,Android,user_0036,user_0315,0
txn_028490,2010.1124887205185,12,Tamil Nadu,iOS,user_0303,user_0218,0
txn_041790,192.78196838091154,19,Rajasthan,iOS,user_0358,user_0380,0
txn_025772,196.21453824443475,9,Gujarat,Android,user_0434,user_0198,0
txn_001091,839.050447574848,19,Gujarat,Android,user_0444,user_0283,0
txn_006931,78.5491586073047,15,West Bengal,iOS,user_0483,user_0401,0
txn_021033,11.93126958317096,17,Rajasthan,Android,user_0021,user_0075,0
txn_026785,103.7880455852233,18,Punjab,Android,user_0328,user_0336,0
txn_030955,326.0676009796146,13,Karnataka,iOS,user_0289,user_0374,0
txn_023465,53.97276240683644,15,Rajasthan,Android,user_0192,user_0463,0
txn_023526,709.5844894464157,11,Punjab,Android,user_0161,user_0267,0
txn_025409,848.373965103816,10,UP,Android,user_0334,user_0163,0
txn_007292,89.75595988327042,20,Bihar,iOS,user_0431,user_0185,0
txn_041143,663.7678261738945,15,Delhi,Android,user_0245,user_0136,0
txn_025474,442.8708490470653,21,Tamil Nadu,Android,user_0288,user_0322,0
txn_013463,1118.2708137859504,20,UP,iOS,user_0499,user_0036,0
txn_035185,687.5170246950114,8,Maharashtra,iOS,user_0408,user_0067,0
txn_043647,1159.3185988930354,16,Delhi,iOS,user_0489,user_0268,0
txn_004676,38.67743940194554,15,Rajasthan,Android,user_0168,user_0243,0
txn_002921,997.5636287939386,9,West Bengal,Android,user_0221,user_0442,0
txn_035577,279.3706099566779,18,Bihar,iOS,user_0087,user_0085,0
txn_035017,123.94811335001566,21,Karnataka,Android,user_0467,user_0343,0
txn_015419,351.6570009896025,15,West Bengal,iOS,user_0250,user_0447,0
txn_039416,228.11283594732754,21,Maharashtra,Android,user_0090,user_0039,0
txn_028768,651.2277278676737,15,Delhi,Android,user_0060,user_0307,0
txn_002459,411.0357558846016,11,Karnataka,iOS,user_0290,user_0405,0
txn_047427,12585.98432404505,3,UP,Web,user_0024,user_0494,1
txn_010547,1604.5330786897853,17,Tamil Nadu,Android,user_0417,user_0266,0
txn_008621,158.76037694080375,14,Rajasthan,Android,user_0102,user_0369,0
txn_011158,869.4792145029926,16,Maharashtra,iOS,user_0456,user_0400,0
txn_045982,772.5090487728799,20,Tamil Nadu,Android,user_0206,user_0494,0
txn_041717,1447.2199302302513,8,West Bengal,Android,user_0137,user_0223,0
txn_049720,12796.48733827374,22,UP,Android,user_0047,user_0496,1
txn_030262,853.2892165805076,17,Gujarat,Android,user_0044,user_0143,0
txn_029529,1342.8995834847094,19,Punjab,iOS,user_0317,user_0211,0
txn_036282,10.536562328792435,14,Gujarat,Android,user_0310,user_0334,0
txn_005487,868.5203189739251,20,West Bengal,Android,user_0064,user_0492,0
txn_003338,727.3633327816922,9,West Bengal,Android,user_0211,user_0203,0
txn_049125,1158.5572002592364,22,Bihar,Web,user_0021,user_0450,1
txn_027584,303.6505002727185,20,Bihar,Android,user_0424,user_0354,0
txn_006060,413.36764340077065,16,Maharashtra,Android,user_0044,user_0473,0
txn_017776,1436.8177192900746,14,Karnataka,Android,user_0102,user_0151,0
txn_037116,1556.2343255195356,21,Rajasthan,iOS,user_0245,user_0498,0
txn_003841,26.56341720450263,10,UP,iOS,user_0299,user_0277,0
txn_007470,1362.5777836301272,9,Tamil Nadu,Android,user_0044,user_0342,0
txn_003691,595.1072619788486,20,Rajasthan,Android,user_0346,user_0339,0
txn_022151,1008.5730001932353,15,Gujarat,Android,user_0243,user_0027,0
txn_015290,342.7894277847885,21,Delhi,Android,user_0155,user_0172,0
txn_004395,1476.9659854206993,21,Bihar,Android,user_0352,user_0252,0
txn_034607,911.2538183070919,15,UP,Android,user_0491,user_0264,0
txn_012186,970.8167905208295,15,Punjab,Android,user_0079,user_0374,0
txn_035136,2637.0759933493314,16,West Bengal,iOS,user_0434,user_0092,0
txn_019394,4398.711379741731,11,Punjab,Android,user_0208,user_0168,0
txn_023142,562.4735938114518,12,UP,Android,user_0480,user_0296,0
txn_003339,849.3601684471404,21,West Bengal,Android,user_0232,user_0472,0
txn_005212,315.881906633335,8,UP,Android,user_0389,user_0110,0
txn_039377,766.3786145709754,19,UP,iOS,user_0453,user_0104,0
txn_038657,468.6953169415021,12,Gujarat,Android,user_0066,user_0101,0
txn_018040,633.6938304474189,10,Delhi,iOS,user_0111,user_0004,0
txn_035396,166.16337013791832,21,Punjab,Android,user_0323,user_0306,0
txn_048254,4556.342373592858,22,UP,Web,user_0049,user_0469,1
txn_010903,854.2489831794,19,West Bengal,iOS,user_0082,user_0161,0
txn_046731,534.4979513811904,21,Tamil Nadu,Android,user_0156,user_0009,0
txn_001999,265.23703487589125,17,Rajasthan,Android,user_0164,user_0179,0
txn_036649,22.889320366810047,8,UP,Android,user_0386,user_0169,0
txn_014434,2014.8991596072026,14,Punjab,Android,user_0330,user_0480,0
txn_016965,925.1794726699328,18,West Bengal,Android,user_0351,user_0480,0
txn_020599,2822.8146997806934,8,Rajasthan,iOS,user_0180,user_0471,0
txn_031171,3247.0323668184533,19,West Bengal,Android,user_0174,user_0463,0
txn_038081,449.61943137746346,21,Delhi,iOS,user_0251,user_0118,0
txn_027898,805.1895130269248,14,West Bengal,Android,user_0146,user_0075,0
txn_023608,1010.4277779409916,11,Punjab,Android,user_0441,user_0235,0
txn_022488,1272.8930125410195,21,Delhi,iOS,user_0156,user_0209,0
txn_025198,1314.9947129787897,8,Bihar,iOS,user_0161,user_0224,0
txn_048560,4596.967572536655,1,Bihar,Android,user_0019,user_0474,1
txn_003465,977.0013710547909,20,Karnataka,Android,user_0420,user_0211,0
txn_039421,18.094026856057855,11,Gujarat,Android,user_0015,user_0306,0
txn_010363,1618.179581432432,19,Rajasthan,Android,user_0193,user_0372,0
txn_044930,971.3986732170112,10,Rajasthan,iOS,user_0318,user_0333,0
txn_028180,424.77158750628206,14,Gujarat,iOS,user_0155,user_0459,0
txn_033522,419.55021615498384,17,Punjab,Android,user_0054,user_0326,0
txn_023903,50.66962800978254,18,Delhi,iOS,user_0016,user_0369,0
txn_000443,370.44420838024996,15,UP,Android,user_0317,user_0076,0
txn_033740,86.5782988339275,21,Gujarat,Android,user_0123,user_0490,0
txn_011652,61.47303244731786,20,Punjab,iOS,user_0244,user_0431,0
txn_033593,171.09644079686603,13,UP,Android,user_0485,user_0306,0
txn_047399,7152.647940879657,2,Bihar,Android,user_0004,user_0456,1
txn_012204,56.63992957605036,21,Rajasthan,Android,user_0278,user_0007,0
txn_013142,385.05854640121,12,Rajasthan,Android,user_0442,user_0288,0
txn_025976,583.1395668349147,8,Gujarat,iOS,user_0154,user_0448,0
txn_046727,1255.0637558882506,18,Gujarat,Android,user_0114,user_0049,0
txn_038856,884.711939600405,15,Punjab,Android,user_0000,user_0234,0
txn_032175,389.34204148470207,21,Maharashtra,Android,user_0268,user_0420,0
txn_010529,25.013484351204422,10,West Bengal,Android,user_0428,user_0112,0
txn_019095,246.28689665175284,21,Punjab,Android,user_0424,user_0000,0
txn_016191,37.485751974824396,8,Karnataka,iOS,user_0149,user_0416,0
txn_036210,388.0054699251286,16,UP,Android,user_0321,user_0432,0
txn_006820,526.5719511039246,17,Gujarat,Android,user_0079,user_0198,0
txn_039920,786.9754347927689,12,Karnataka,Android,user_0169,user_0065,0
txn_043984,946.0304176471249,14,Gujarat,Android,user_0199,user_0308,0
txn_035105,519.6005599932762,17,UP,iOS,user_0213,user_0315,0
txn_021256,356.87721205039963,19,Rajasthan,iOS,user_0157,user_0290,0
txn_003066,12.180811107912891,12,Bihar,iOS,user_0496,user_0205,0
txn_033387,1298.2080451193042,16,Maharashtra,Android,user_0458,user_0296,0
txn_041345,913.5307003788366,19,Rajasthan,iOS,user_0389,user_0084,0
txn_020293,1940.2456789931541,14,UP,iOS,user_0377,user_0396,0
txn_029158,73.46007073974323,18,Karnataka,Android,user_0033,user_0282,0
txn_049576,25038.714148833802,22,Bihar,Web,user_0010,user_0490,1
txn_018907,1211.5237557593402,16,Karnataka,Android,user_0010,user_0016,0
txn_049784,13027.469572075499,23,UP,Web,user_0001,user_0451,1
